publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-08T13:26:59Z,@azisal3312,Apa semua masa kecil itu sama. Tidak juga,2
2024-07-22T13:34:39Z,@arisssyahhajg4528,.,0
2024-07-21T15:37:54Z,@ZahranIndrarahmana,Kawan tetap lah tertawa walaupun kita kecewa,0
2024-07-21T14:21:59Z,@indahkrisastuti3380,"Yang harus kita yakini yaitu &quot;Tidak mungkin tuhan membawa kita sejauh ini untuk gagal,itu tidak mungkin&quot;.",0
2024-07-21T13:09:38Z,@MamyMiska-ji4fp,"Dengarin lagu ini sambil baca komentar&quot; Orang, sumpah makin nangis kencanggg,, baru liat papa dali meninggal udah nngis tiap vid lewat ke youtube penasaran sama lagunya, eh baca komen makin nangis kejar 😭❤",4
2024-07-21T08:37:20Z,@Haynaisa13,bahkan disaat terpuruk pun hanya diri yg mampu mendekap segala sesak,5
2024-07-27T15:43:12Z,@haaaaafiiiizzzz,Wanjaayyy,0
2024-07-19T14:42:26Z,@konichiwa6411,Selalu memaksa diri untuk berfikiran positif tetapi keadaan  membuatku berfikiran negative =),10
2024-07-19T14:31:59Z,@AdindaKaniya,Aku jelek,0
2024-07-19T06:57:43Z,@IkasariWahyuningsih,&#39;&#39;aku akan selalu senyum di depan kedua orang tua karna aku tidak ingin mereka lihat aku di  bully  dan kata tidak apaapa agar mereka selalu percaya senyum palsu ku&#39;&#39;,2
2024-08-03T11:58:43Z,@siti_nurumamah7618,🤗,0
2024-07-19T03:25:20Z,@Ami.0405,Di bikin sedih ama keluarga gitu,0
2024-07-19T03:24:33Z,@Ami.0405,Kdang juga ngerasa tentang keluarga 😔,0
2024-07-18T16:57:03Z,@RealMadridPassion,"feby putri klo nyanyiin lagu bunda by ayumi pasti cocok juga, setuju ngak? <a href=""https://www.youtube.com/watch?v=pF436czgO1g"">https://www.youtube.com/watch?v=pF436czgO1g</a>",0
2024-07-18T15:16:39Z,@ZaskiaRamadani-ni1iz,"Waktu itu pernah berantem sama temen tapi ...... Baikan lagi dan udah lumayan lama kita temenan lagi sebenarnya udah trauma sama yang nama nya temenan tapi mau gimana lagi , kenapa sekarang dia bohongin aku?",0
2024-07-18T10:40:43Z,@juniverrubengili9914,Broken Home Itu Ga Enak 😊,0
2024-07-17T16:11:09Z,@syuhadamustafa6922,"untuk semua aku tahu proses nya g mudah,tapi aku tau kamu bisa💌 jangan cape dulu kamu itu harapan keluarga.",0
2024-07-17T15:52:20Z,@ariqahputrinafisah114,Jujur udh se cape itu menahan diri tapi apalah daya hanya bisa menerima tak punya waktu untuk ber sedih selalu di tuntut Ini itu tapi ini demi kabaikan aku juga katanya tapi ahh bodoh sekali selalu di bilang jelek tapi itu kenyataan ingin membalas tapi tak ad guna ny aku harus bagaimana menghibur diri saja selalu Di katain gila apa salah ny tertawa menamgis tidak bisa bahkan tertawa saja sesulit itu  gimna jdi aku harus bagaimana,0
2024-07-17T15:33:53Z,@Sep-Ar,"Bro gua mau kasih long TEXT hehehehe <br>Kalau di pikir-pikir dulu pas masa sekolah rasanya menyesal, setidaknya ungkapkan saya meskipun demikian sudah tahu reaksi dan jawabannya pasti akan merasa menj*j*kan wkwkw. Lagipula pas masa sekolah hanya seorang pecundang, berbanding terbalik dengan saudara saya bahkan mengendarai sepeda ataupun (sepeda) motor saja tidak bisa. Sekarang sih dah bisa 😁, but pecundang tersebut tidak pernah hilang.<br>Padahal setidaknya saya mencoba untuk mengungkapkan perasaan tersebut ketika kita akan berpisah untuk waktu yang sangat lama atau bahkan tidak akan pernah bertemu selama-lamanya, rasanya kalau terus-terusan saya sesali akan semakin menyakitkan, tapi saya harap kita akan bertemu lagi tanpa harus adanya sebuah perjanjian melakukan pertemuan karena rasanya hal tersebut hanya akan menggangu waktunya. Lagipula waktu Dia lebih penting ketimbang saya hehe For real, man 😄<br>Bahkan terkadang saat ini saya rasanya mending m*ti saja, apa coba manfaat saya bagi lingkungan sekitar rasanya tidak ada, meskipun terkadang memang terasa saya sangat berguna tetapi itu tidak lama ketika saya melakukan sebuah kesalah dan rasanya sangat menyakitkan untuk hati dan kepala saya. Untuk sekarang pun saya memang memiliki goals untuk belajar elektronika, Alhamdulillah sih sekarang sudah sedikit tahu tentang ukuran sebuah nanofarad  microfarad tetapi terkadang rasanya sia-sia karena memang diriku yang mungkin terlalu lamban dalam bekerja ataupun berpikir FUCK IT rasanya ingin hilang saja dari dunia ini terlalu tidak berguna, bahkan ketika saya mencoba untuk bekerja lebih cepat dari biasanya semua pekerjaan yang saya lakukan malah menjadi berantakan dan malah menjadi manusia pengacau hanya bisa mengacak-acak barang tetapi ketika saya melakukan sesuatu dengan sedikit lamban saya akan dianggap seseorang yang malas yaaaa memang kenyataannya begitu aslinya ya memang pemalas aja tidak perlu membuat alasan ketika bekerja cepat malah membuat semua hal menjadi berantakan. But I love ma self yes man I love u ma self ma here hehe. Thanks lah bro wkwk apacoba yang saya tulis sebanyak ini isinya hanya sampah mending buang saja sana. And I LOVE MY FAMILY<br>Saya harus bekerja lebih giat lagi dan dapatkan upah uang sebanyak-banyaknya, rasanya uang memang bukan segalanya tetapi kebahagiaan dan kesehatan adalah segalanya, namun segala kebahagiaan harus dibayar dengan uang itu sendiri begitu juga dengan kesehatan <br>SH*T MAN THAT A LONG TEXT <br>Inggris saya terlalu buruk mohon dimaafkan hehe",1
2024-07-17T05:53:52Z,@AhmadDani-gp2hd,kan ku tunggu kmu smpai aku ykin kmu ngk akan kmbali lgi,0
2024-07-16T13:05:50Z,@AmmarHaris-d6d,Alhamdulillah masih bisa bernafas😊,0
2024-07-16T12:02:03Z,@Ps.YustusEduardKoebanu,Serasa baru aja kemarin bahagia eh sekarang udah gak bahagia lagi ❤,0
2024-07-16T12:00:25Z,@firaraaa9220,"semakin kesini samakin merasakan bahwa aku hanya hidup sendirian, tak punya tempat cerita ataupun pulang...",1
2024-07-16T09:54:01Z,@salinasally277,barcode sambil galau.,0
2024-07-15T08:56:16Z,@PutraAshari7,Sekedar berandai menatapi diri ini<br>Berpenncar pergi tuk mencari apa yg lama tuk di cari<br>Pergi tanpa pamrih <br>Pergi tanpa pamit akan<br>Kesana kemari tanpa arah<br>Serta ratusan makian<br>Kembali pulang tuk menenangi banyaknya luka yg berantakan peluk hangat sikap tuk sembuhkan kembali pulang bersama terang menghiasi diri merayakan genggaman tangan yg masih ada ho-o-ouooo....<br>Kembali pulang tuk menenangi banyaknya luka yg berantakan peluk hangat sikap tuk sembuhkan kembali pulang menghiasi diri merayakan genggaman tangan yg masih ada😢,0
2024-07-15T05:36:02Z,@Aliyasyahkila1512,"Semakin bertambah usia aku semakin paham tidak akan ada yg memahami perasaan mu sendiri selain dirimu sendiri, bahkan ketika kau terluka tidak akan ada yg paham akan rasa sakit mu kecuali diri nu sendiri, teruntuk diri ku tetap la kuat , terimakasih sudh menjadi tempat pulang buat jiwa ini ,aku syg kau diri ku sendiri, semoga kebahagiaan suatu hari nanti akan selalu menghampiri mu 💖",0
2024-07-14T04:58:58Z,@SyaviraAzzahra-hv8vz,luka terdalam diciptakan oleh keluarga,1
2024-07-13T20:59:34Z,@Vitri_-qv3qg,"dulu kufikirr menikah hanya bahagia bahagianya saja, nyatanya di dalamnya juga ada berbagai kecewa,amarah,tangis,sabar,sabar,sabar 😢",0
2024-07-13T12:07:07Z,@sueasyhar9390,hrus lihat dia bahgia dulu iy,1
2024-07-12T23:07:00Z,@user-mv2xj5vm7l,o,1
2024-07-12T13:17:51Z,@RitaRistiana-h5u,apa bisa kembali lagi menjadi anak kecil?,0
2024-07-11T17:26:26Z,@warna-warni1629,orang miskin serendah itu ya,1
2024-07-11T05:34:18Z,@Vivoy91-l4j,&quot;Semua akan berlalu&quot;,0
2024-07-10T17:59:11Z,@Ayya2wae,Aku berantakan karna orang tua ku sendiri 😂,0
2024-07-10T16:21:14Z,@melisaanggraini5473,"Capek banget ya ternyata menjadi dewasa, memikirkan segalanya sendirian",0
2024-07-10T06:32:00Z,@Radin-ht7ny,mama benar.. ini semua garagara hp,1
2024-07-16T09:58:52Z,@salinasally277,😂😂,0
2024-07-09T16:21:27Z,@kevingamers._9026,Cerita dikit pas dia serius ngejar eh kita malah ga bisa sedangkan ketika kita mengejar eh sudah mempunyai yang lain,0
2024-07-09T16:10:14Z,@chameleon4962,"Respect buat kalian yang masih mau bertahan,<br>Gapapa ngeluh terus, maklum soalnya baru pertama kali ngerasain hidup di dunia.",0
2024-07-09T11:40:41Z,@stwnhdi28,uhuyyy,0
2024-07-09T11:23:21Z,@user-xh1bv2zf1z,di buat malu sama ortu sendiri itu ga enak+ga betah di rmh...,2
2024-07-09T08:36:47Z,@AmsirAmsir-sc9oh,"LYRICS<br>Sekedar berandai <br>menatapi diri ini<br>Berpencar pergi &#39;tuk mencari <br>apa yang lama dicari<br><br>Pergi tanpa pamrih <br>pergi tanpa pamit akan<br>Ke sana-kemari tanpa arah <br>serta ratusan makian<br><br>Kembali pulang &#39;tuk menenangi<br>Banyaknya luka yang berantakan<br>Peluk hangat sigap &#39;tuk sembuhkan<br><br>Kembali pulang bersama terang<br>Menghiasi diri, merayakan<br>Genggaman tangan yang masih ada",1
2024-07-09T06:20:29Z,@Naufal-vt5nd,I love you all...,0
2024-07-09T00:46:59Z,@andikafajarp915,mengingat masa lalu,0
2024-07-08T15:37:40Z,@davinpesik3628,"R u ok?..&#39;NGGAAAAAAAA AKU CAPEEEEEEEEEEEEEE,MAU DI PELUK😞...",0
2024-07-08T14:34:34Z,@karmilah2149,ak keinget nenek ak 😔😔😭,0
2024-07-08T11:31:26Z,@fitriyahulfah1713,Peluk hangat sikap tuk sembuhkan,0
2024-07-08T09:51:48Z,@Nana-y9t8x,trauma oleh ayah dan kakek dan trauma Medusa oleh abang sendiri(walau tiri)🥀,0
2024-07-08T08:20:09Z,@DeaRamadanti-oh1vk,Kita wajar gk si ngemis kasih syg org tua😊😊,1
2024-07-08T02:29:54Z,@lwumine,&quot;tapi rumahku hanya sebatas kenangan yang gugur.&quot;<br>—nolan,1
2024-07-08T02:24:34Z,@elisafitri3045,Selama ibu ada hidupku akan baik2 saja ❤❤❤,0
2024-07-08T00:49:45Z,@bmacibo2586,Ternyata menjadi dewasa itu tidak menyenangkan,0
2024-07-07T12:33:40Z,@Liaa-c9k,Gatau knp setiap sedih ataupun kecewa ak selalu lari ke lagu ini krna lgunya bnr&quot; seenak itu,0
2024-07-06T14:02:13Z,@Firacaine,Keluarga beratakan tapi aku masih tersenyum 🙂,1
2024-07-11T10:35:59Z,@DeaRamadanti-oh1vk,Sma,0
2024-07-05T09:54:19Z,@Mochipuyo838,&quot;gitu doang&quot; semua orang punya masalah yang berbeda mau gimana pun masalahnya sama² sakit hati.,0
2024-07-05T05:35:51Z,@putuuuulin1737,"maa,paa.. knapa cita-cita anak perempuan mu kalian remehkann..",5
2024-07-04T19:25:39Z,@RayhannP,mimpi? aku punya mimpi yang sudah tersusun rapish sejak kecil namun smua mimpi itu hancur dngan hilang seseorang dlam bntuk kluarga,0
2024-07-04T10:47:34Z,@jihanjihann-z1e,feb dewasa ga enak❤,0
2024-07-04T03:27:50Z,@taniarepita8144,"Dulu sangat ingin sekali segera menjadi dewasa,,,tapi sekarang malah pengen balik ke masa kecil lagi,,,semua keluarga lengkap, selalu ada kebahagiaan didalamnya, tak ada satu pun tangisan,,,tapi sekarang aku dipaksa dewasa, kuat, sabar, karna pendewasaan dimulai dari kehilangan ibu yang sangat aku cintai😭😭dulu aku selalu berpikir boleh ngak sakit ibu dipindahin ke aku aja soalnya ngak sanggup liat ibu sakit tapi takdir berkata lain aku harus bisa sabar, dan ikhlas dengan segala takdir😢",2
2024-07-03T21:22:21Z,@MaulanaYusuf-mg5tl,ya udah pergi akan bisa kembali?,0
2024-07-03T21:16:55Z,@claradea3719,Capek.....😅,0
2024-07-03T09:44:39Z,@BeniSlow,"Nyenyeneyenye, bodo amat, serah, <br>Lu Langen kan dengan suara itu😊 <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=383"">6:23</a>",0
2024-07-03T09:44:37Z,@BeniSlow,"Nyenyeneyenye, bodo amat, serah, <br>Lu Langen kan dengan suara itu😊 <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=383"">6:23</a>",0
2024-07-03T09:44:33Z,@BeniSlow,"Nyenyeneyenye, bodo amat, serah, <br>Lu Langen kan dengan suara itu😊",0
2024-07-03T09:44:18Z,@BeniSlow,"Nyenyeneyenye, bodo amat, serah, <br>Lu Langen kan dengan suara itu😊",0
2024-07-03T09:44:14Z,@BeniSlow,"Nyenyeneyenye, bodo amat, serah, <br>Lu Langen kan dengan suara itu😊",0
2024-07-03T04:11:18Z,@adliaaisyahputri2630,"Teman-teman, jika kamu merasa dunia tidak adil untuk kamu. Tapi satu hal yang perlu kamu ingat, Allah selalu ada untukmu!. jika kamu terluka, sedih atau tak tau arah, maka curhat sm Allah ya, di sepertiga malam, adukan semua yang kamu rasakan, minta petunjuk dan pertolongan sama Allah, Karena Allah lah yang selalu ada untuk kita ❤<br><br>Semoga hari-hari kita menyenangkan, bahagia di dunia sampai syurga-Nya. Aamiin🤲🏻",18
2024-07-02T19:51:48Z,@Andika-q7t,takut mati,0
2024-07-02T09:08:48Z,@graciavalentineguntarto9691,"semua nya cepat berlalu tapi aku masi ingat saat dlu keluarga ku begitu hangat, sampai tak terasa lagi rasa nyaman",0
2024-07-02T08:59:54Z,@IRRRhamn,"Dibikin pusing sama kepala keluarga ku sendiri 😢.. kuat² mahhh, sehat slalu tunggu anak mu ini untuk senantiasa bisa membahagiakan mu😊",1
2024-07-02T06:06:31Z,@DanishAlfatih-tl8zw,&quot;ingin kembali kemasa kecil ingin disayang selayaknya anak kecil&quot;,0
2024-07-02T04:12:13Z,@rumapearoom7046,"Ma... Semua berantakan sejak kepergian mu<br>Rumah yang dulunya hangat kini terasa dingin mencekam <br>Aku kehilangan banyak hal, bahkan aku kehilangan diriku sendiri <br>Semua tak seindah khayalan ku di kala aku kecil dulu",0
2024-07-01T20:29:50Z,@NoviPertiwi-hz7sn,gmna kabarnya?,0
2024-07-01T08:15:47Z,@Niyaaaa636,Ma.... Pa..... Anakmu ini capek <br>Mama sama papa gak kasian sama anakmu ini aku juga ingin di dengar seakan akan mama sama papa menyalahkan aku padahal aku yang terluka ma GK semua anak itu kuat aku juga ingin mengeluh aku capek maa..... Paa..... Tolonglah hargai aku selagi aku masih ada,0
2024-08-08T00:11:19Z,@amat4641,hargai juga orang tua mu seglagi mereka masih ada.....................,0
2024-07-01T03:15:38Z,@Anin_01,Selalu salah di mata orang lain bahkan di mata keluarga itu ga enak,1
2024-06-30T17:54:30Z,@grsyflrsan8979,🥀🥀,0
2024-06-30T15:58:49Z,@elianamafiroh4931,ma..maaf belum jadi anak yang mama ingin kan ahaha,0
2024-06-30T11:42:56Z,@ajobuhun8245,lagu bagus,0
2024-06-30T11:32:40Z,@Nisaamanzzzzz,Rumah? udh hancur we..,0
2024-06-29T23:29:39Z,@auliamaulidahasanah961,capek.,0
2024-06-29T10:18:08Z,@yulia238,"Berusaha untuk beradaptasi dengan orang baru bukan hal mudah, ingin pulang ke rumah ortu yg paling nyaman.",0
2024-06-29T09:54:42Z,@JrtRasya-zq9np,Penghibur tidak akan dihibur sepertimu yg mencintainya namun tidak dapat balasan yang sama,0
2024-06-28T14:39:43Z,@nuramirasyahira3322,ma aku kangen :(,0
2024-06-27T02:58:38Z,@bosterrr.9766,🤌,1
2024-06-27T01:39:05Z,@BeningTriutami,selalu di salahkan tnpa ada salah sama keluarga itu benar benar gak enak.,3
2024-06-27T00:13:01Z,@PerthootSingh,apalah,1
2024-06-26T13:57:35Z,@vivotembilahany1524,"Lagu pertama Ampe ke tiga ngena bgttt ke aku, dan ini benar² real dengan yang aku jalani sekarang😭",1
2024-06-26T12:08:51Z,@heyyagroup_intertaiment,"aku tau aku jelek, ga pinter, dan ga se perfect itu.. but I want a little appreciation. aku juga berusaha untuk jadi yg terbaik buat semuanyaa... bahkan, aku juga berusaha untuk hidup sampe sekarang.",332
2024-07-06T11:25:13Z,@mudrikx3139,🌸🌸,8
2024-07-06T12:07:54Z,@D4_dianzz,tetap bertahan yaaa?,5
2024-07-07T07:03:59Z,@citramutiaracitra,"semangat, kamu hebat udah bisa bertahan sejauh ini. hug virtual kak 🫂🫂",4
2024-07-15T23:35:33Z,@mudahwati532,Kak sakit banget jadi kaka tetap bertahan ya?,3
2024-07-29T14:51:53Z,@dyhaaaa7054,"makasihh yaa for uu.. yang udah mau bertahan sampai detik ini❤❤ kmu hebatt sekalii, im proud of uu❤❤❤",1
2024-06-26T05:32:35Z,@RiskiAgung-mk5hw,&quot;tenyata dunia ga seindah yg ku kira&quot;..,1
2024-06-25T10:43:44Z,@HenyPurwantu,Lengkap belum tentu cemara<br>bisa jadi didalam rumah itu isinya berisik. <br>bnyk yg bilang lengkap sudah pasti cemara nyatanya ga...,0
2024-06-25T08:48:36Z,@Bear1-,gini ya rasanya nyakitin perasaan orang yg kita sayang.&lt; sama sama sakit🥺,0
2024-06-24T01:50:24Z,@miftakhulusna,aku hanya ingin kembali di mana masa aku tidak mengenali hp.:)),0
2024-06-23T12:21:37Z,@SariSarii42,Di dunia ini anda sendiri . Yg anda miliki cuman diri kalian sendiri . Jadi hiburlah dirimu sendiri . Agar anda bisa memperlakukan diri anda dengan bahagia tanpa adanya batuan dari orang orang yg malah nyakiti kamu ❤,0
2024-06-23T08:20:05Z,@Quit_890,Aku pernah sesekali trauma dengan berteman karna aku menerima 100 makian dari teman ku tapi aku harus terlihat bahagia/sempurna bagi orang memang didepan teman ku selalu tersenyum namun itu hanya untuk menutupi sakit yang terpendam di dada ku sebenernya aku capek di sosial media diejek di dunia nyata diejek  namun aku harus menjaga topeng ini☺,0
2024-06-23T04:28:41Z,@RinaNingrum-g2b,"gueeeee capek banget di dunia ini, memang senjata yang menyakitkan adalah orang terdekat kita baik keluarga, circle pertemanan dan pasangan dan ekonomi dan sedihnya lgi sahabat gue udh di surga di tahun 2018 semoga tenang di sana ya- november 2018🥀",0
2024-06-23T02:46:27Z,@NiaAmanda-rs2wf,Kemn harus pulng? Semuanya juga hancur,0
2024-06-23T12:24:14Z,@SariSarii42,Pulang? Kemana? NGACA!!!!!! MIKIR!!!!! yg ada sekarang itu cuman anda sendiri . Anda sendiri di dunia ini . Ga ada sandran buat anda . Jadi bersandarlah pada diri sendiri . Coba fikir.. ktika kamu sakit hati depresi banyak pikiran... siapa yg terus ada sama kamu? DIRI KAMU SENDIRI . Maka perlakukan diri kamu dengan baik..... ya❤,0
2024-06-22T11:33:51Z,@sfzz28,buu...anakmu gatau arah pengen ikut pulang,1
2024-06-22T01:26:41Z,@dindarr9293,"Semua itu ga salah,yg salah tu aku dengen ekspektasiku sendiri💔",2
2024-06-21T12:49:53Z,@BudiSantuso-ej6dw,Capek,0
2024-06-21T11:51:54Z,@AndikPirmansyah-h7v,Apa itu kasih sayang keluwarga aku tida pernah merasakan yah,1
2024-06-21T00:52:27Z,@hanamona2063,Selalu kecewa dengan ekspektasi sendiri walau sederhana😌,0
2024-06-20T14:38:03Z,@nadzjuaurwatulwuska6483,BAJINGANNNN,0
2024-06-20T12:22:43Z,@Azuraaaaaaaaaa_,"part tersedih di hidup ku adalah di katain kegatelan dan kecentilan sama bapak sendiri waktu lagi ketawa bareng temen, sampai pada hari ini di sumpah mati sama bapak sendiri waktu lagi ketawa di telepon sama temen",0
2024-06-20T08:44:16Z,@JuliantiSeptriani,..,0
2024-06-19T06:51:42Z,@HafizAgil,Apapun aku butuh kaya orang orang hehehe,0
2024-06-19T06:29:30Z,@HafizAgil,Apaapun itu helpme cepat kya oeang orang brookuu,0
2024-06-19T06:17:11Z,@HafizAgil,Mohon maff cape seelalu ada aja yang bikini capee,0
2024-06-19T06:14:44Z,@HafizAgil,Takut apapun itu gaenak bgt,0
2024-06-19T03:07:39Z,@ApryAnti-mq4rb,Nadin...... Hidup aku berantakan,0
2024-06-17T04:35:16Z,@XCELZES,Mama papa .. aku udah rusak ma pa .. maaf aku ga pernah bikin kalian bahagia... A..aa..aku bakal..bikin sesuatu yang kalian senang iya aku tau aku bodoh sampe kalian suka marahin kalian sampe caci maki aku tapi aku ga suka di maki ma pa.. aku juga anak kalian kenapa kalian ga pernah ngertiin aku Aku cape mah pah aku selalu jadi tempat pulang orang padahal mereka ga anggap aku aa aku udah trauma sama pertemanan aku capek harus ngalah sama adek sama kaka aku ini sebenarnya bukan anak kalian ya kalian sampe ga suka liat aku bahagia aku juga mau di sayang aku ga mau dapet cacian kalian..,1
2024-06-16T19:20:43Z,@devisantini9867,"tuhan bukan rasa sakit ini yang ku inginkan waktu kecil, tolong bawa dia pulangg",5
2024-06-16T08:24:37Z,@noorliatiazhara2830,❤,0
2024-06-15T13:21:12Z,@donisetiawan1097,&#39;Aku kadang suka disalahin tanpa sebab sedikit pun klo. Ayah sedang marah pasti aku kena omelannya padahal aku gak salah. Aku klo misalnya dalam keadaan yang kurang enak contohnya aku 2hari ini sedang memikirkan orang yang aku suka tapi dia gak suka aku itu cuma aku sama bestfriend aku doang yang tau. Aku hampir mau nyerah sekolah. Tapi aku berfikir masa depan aku masih panjang kalian enak yang gak mikirin kaya aku. Aku mikirin nilai naik kelas apa engga  aku pernah udah mau bodoamat sama nilai ku karena diposisi itu aku lagi sakit hatinya jadi pikiran aku kemana mana. Aku tuh bukan sekolah ngaji belajar demi nilai,5
2024-06-15T07:17:25Z,@rifchanel_2125,"Tuhan, Iya Tuhan.. Semakin Kau Meninggalkan-Nya Maka Kau Akan Semakin Kehilangan Arah... Percayalah...💫 @riff_nrkhmn",0
